ward_id,metro,registered,valid,spoilt,n_vd,turnout,spoilt_rate,winner,winner_share,margin,enp,share_ANC,share_DA,share_EFF,share_ActionSA,tent_share,deprivation_score,pred_turnout,ward_gap_pp,risk_tier,forecast_2026,forecast_lo,forecast_hi,ward_num,top_vds
79800113,Johannesburg,18165,4803,67,3,0.2681,0.0138,ANC,0.5719,0.3669,2.5867,0.5719,0.0408,0.2051,0.072,0.0,0.7549,0.4043,-13.624,High risk,0.253,0.201,0.305,113,"[{'VotingDistrict': 32841198, 'station': 'DIEPSLOOT COMBINED SCHOOL', 'station_type': 'School', 'registered': 8034, 'turnout': 0.28429176001991535, 'tent': 0}, {'VotingDistrict': 32841402, 'station': 'NEIGHBOURHOOD COMMUNITY HALL', 'station_type': 'Hall/Centre', 'registered': 7523, 'turnout': 0.2340821480792237, 'tent': 0}, {'VotingDistrict': 32841457, 'station': 'DIEPSLOOT OLD APOSTOLIC CHURCH', 'station_type': 'Church', 'registered': 2608, 'turnout': 0.31633435582822084, 'tent': 0}]"
79800114,Johannesburg,16275,6080,98,6,0.3796,0.0159,ANC,0.4401,0.2786,3.7507,0.4401,0.1007,0.1615,0.1181,0.1241,0.95,0.3851,-0.553,Medium risk,0.3845,0.3325,0.4365,114,"[{'VotingDistrict': 32840614, 'station': 'MASAKHANE TSWELELOPELE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 4964, 'turnout': 0.3182917002417405, 'tent': 0}, {'VotingDistrict': 32841277, 'station': 'ZANDSPRUIT COMMUNITY CHURCH', 'station_type': 'Church', 'registered': 3031, 'turnout': 0.3922797756516001, 'tent': 0}, {'VotingDistrict': 32841491, 'station': 'TENT (BOUNDARY ROAD PARK)', 'station_type': 'Tent', 'registered': 2019, 'turnout': 0.4393263992075285, 'tent': 1}]"
79800115,Johannesburg,21648,9768,68,5,0.4544,0.0069,DA,0.5967,0.4399,2.4622,0.1568,0.5967,0.0387,0.1522,0.4659,0.95,0.4799,-2.5512,Medium risk,0.4417,0.3897,0.4937,115,"[{'VotingDistrict': 32840579, 'station': 'MAGIC BEINGS NURSERY SCHOOL', 'station_type': 'School', 'registered': 5734, 'turnout': 0.5, 'tent': 0}, {'VotingDistrict': 32840591, 'station': 'TENT AT NAUTILUS PARK', 'station_type': 'Tent', 'registered': 3296, 'turnout': 0.37105582524271846, 'tent': 1}, {'VotingDistrict': 32840603, 'station': 'FOURWAYS HIGH SCHOOL', 'station_type': 'School', 'registered': 4164, 'turnout': 0.44860710854947167, 'tent': 0}]"
79800116,Johannesburg,13565,4777,169,5,0.3646,0.0342,ANC,0.7015,0.566,1.9247,0.7015,0.0337,0.1354,0.0831,0.0,0.7327,0.4168,-5.2162,Medium risk,0.3375,0.2855,0.3895,116,"[{'VotingDistrict': 32850839, 'station': 'ZION APOSTOLIC CHURCH', 'station_type': 'Church', 'registered': 2803, 'turnout': 0.3795932929004638, 'tent': 0}, {'VotingDistrict': 32850873, 'station': 'UNITED CHURCH OF CHRIST', 'station_type': 'Church', 'registered': 3230, 'turnout': 0.3281733746130031, 'tent': 0}, {'VotingDistrict': 32850895, 'station': 'SWISS MISSION/EVANGELICAL PRESBYTERIAN CHURCH', 'station_type': 'Church', 'registered': 4213, 'turnout': 0.34037502967006883, 'tent': 0}]"
79800117,Johannesburg,14228,7493,38,4,0.5293,0.005,DA,0.7107,0.5707,1.8844,0.0667,0.7107,0.0223,0.14,0.0,0.3942,0.5506,-2.1319,Medium risk,0.5027,0.4507,0.5547,117,"[{'VotingDistrict': 32840153, 'station': 'BLAIRGOWRIE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3074, 'turnout': 0.5143135979180221, 'tent': 0}, {'VotingDistrict': 32850019, 'station': 'PARKHURST PRIMARY SCHOOL', 'station_type': 'School', 'registered': 4593, 'turnout': 0.527106466361855, 'tent': 0}, {'VotingDistrict': 32850020, 'station': 'SAXONWOLD PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3861, 'turnout': 0.513079513079513, 'tent': 0}]"
79800118,Johannesburg,17383,5505,46,5,0.3193,0.0083,DA,0.4311,0.2178,3.9233,0.2133,0.4311,0.0832,0.0928,0.2201,0.95,0.4324,-11.3057,High risk,0.3199,0.2679,0.3719,118,"[{'VotingDistrict': 32850288, 'station': 'ATHLONE GIRLS HIGH SCHOOL', 'station_type': 'School', 'registered': 4053, 'turnout': 0.4727362447569701, 'tent': 0}, {'VotingDistrict': 32850367, 'station': 'MALVERN PRIMARY SCHOOL', 'station_type': 'School', 'registered': 5041, 'turnout': 0.267010513786947, 'tent': 0}, {'VotingDistrict': 32850378, 'station': 'EASTGATE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2409, 'turnout': 0.49273557492735576, 'tent': 0}]"
79800119,Johannesburg,18420,7375,68,7,0.4041,0.0091,ANC,0.5173,0.3416,3.0858,0.5173,0.0456,0.1757,0.1323,0.1283,0.95,0.3883,1.5764,Low risk,0.381,0.329,0.433,119,"[{'VotingDistrict': 32860133, 'station': 'NATURENA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3087, 'turnout': 0.4512471655328798, 'tent': 0}, {'VotingDistrict': 32862607, 'station': 'FREEDOM  PRIMARY SCHOOL', 'station_type': 'School', 'registered': 4441, 'turnout': 0.3168205359153344, 'tent': 0}, {'VotingDistrict': 32862630, 'station': 'BANNER OF TRUTH MINISTRIES', 'station_type': 'Church', 'registered': 2917, 'turnout': 0.4038395611930065, 'tent': 0}]"
79800120,Johannesburg,21344,8176,553,8,0.409,0.0634,ANC,0.369,0.1967,4.5047,0.369,0.1723,0.0785,0.1585,0.0,0.6282,0.3898,1.9209,Low risk,0.3999,0.3479,0.4519,120,"[{'VotingDistrict': 32860773, 'station': 'SOUTH VIEW HIGH SCHOOL', 'station_type': 'School', 'registered': 1945, 'turnout': 0.4, 'tent': 0}, {'VotingDistrict': 32860807, 'station': 'KIASHA PARK PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3234, 'turnout': 0.3961038961038961, 'tent': 0}, {'VotingDistrict': 32860818, 'station': 'SIERRA NEVADA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2828, 'turnout': 0.44236209335219234, 'tent': 0}]"
79800121,Johannesburg,19255,8059,505,7,0.4448,0.059,ANC,0.4722,0.3159,3.6177,0.4722,0.0816,0.0951,0.0938,0.2892,0.95,0.3731,7.1638,Low risk,0.4321,0.3801,0.4841,121,"[{'VotingDistrict': 32860784, 'station': 'ENNERDALE SECONDARY SCHOOL', 'station_type': 'School', 'registered': 4200, 'turnout': 0.4492857142857143, 'tent': 0}, {'VotingDistrict': 32860795, 'station': 'ENNERDALE EXT 9 CIVIC CENTRE', 'station_type': 'Hall/Centre', 'registered': 1602, 'turnout': 0.4912609238451935, 'tent': 0}, {'VotingDistrict': 32860830, 'station': 'MOTHEO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3524, 'turnout': 0.70261066969353, 'tent': 0}]"
79800122,Johannesburg,18908,7608,171,9,0.4114,0.022,ANC,0.6443,0.548,2.2704,0.6443,0.0497,0.0963,0.0626,0.0,0.6991,0.4148,-0.3395,Medium risk,0.3893,0.3373,0.4413,122,"[{'VotingDistrict': 32860469, 'station': 'ZAKARIA PARK COMMUNITY HALL', 'station_type': 'Hall/Centre', 'registered': 2566, 'turnout': 0.45323460639127044, 'tent': 0}, {'VotingDistrict': 32860740, 'station': 'OLIFANTSVLEI PRIMARY SCHOOL', 'station_type': 'School', 'registered': 94, 'turnout': 0.2553191489361702, 'tent': 0}, {'VotingDistrict': 32862809, 'station': 'SIYAPHAMBILI DAYCARE & PRESCHOOL', 'station_type': 'School', 'registered': 1536, 'turnout': 0.3717447916666667, 'tent': 0}]"
79800123,Johannesburg,14090,2944,33,5,0.2113,0.0111,ANC,0.3954,0.1566,3.8191,0.3954,0.0462,0.2388,0.1984,0.249,0.95,0.3652,-15.3915,High risk,0.2371,0.1851,0.2891,123,"[{'VotingDistrict': 32850323, 'station': 'IH HARRIS PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3119, 'turnout': 0.20487335684514268, 'tent': 0}, {'VotingDistrict': 32850345, 'station': 'TENT AT UJ DFC', 'station_type': 'Tent', 'registered': 3508, 'turnout': 0.16077537058152794, 'tent': 1}, {'VotingDistrict': 32850390, 'station': 'CENTRAL COMMUNITY FELLOWSHIP', 'station_type': 'Hall/Centre', 'registered': 3417, 'turnout': 0.25548726953467954, 'tent': 0}]"
79800124,Johannesburg,17415,5495,42,7,0.3179,0.0076,ANC,0.358,0.149,4.3421,0.358,0.1933,0.1369,0.2089,0.0,0.6623,0.3947,-7.6756,High risk,0.3179,0.2659,0.3699,124,"[{'VotingDistrict': 32860010, 'station': 'JOHANNESBURG CITY HALL', 'station_type': 'Hall/Centre', 'registered': 5014, 'turnout': 0.22636617471080972, 'tent': 0}, {'VotingDistrict': 32860100, 'station': 'SELBY CENTRAL OFFICE', 'station_type': 'Other', 'registered': 1302, 'turnout': 0.34715821812596004, 'tent': 0}, {'VotingDistrict': 32860177, 'station': 'PIONEER ADMINISTRATION HALL', 'station_type': 'Church', 'registered': 1166, 'turnout': 0.3602058319039451, 'tent': 0}]"
79800125,Johannesburg,17920,8511,60,9,0.4783,0.007,DA,0.3154,0.051,4.274,0.2258,0.3154,0.1086,0.2644,0.1395,0.9303,0.4074,7.0894,Low risk,0.4336,0.3816,0.4856,125,"[{'VotingDistrict': 32860346, 'station': 'MEREDALE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2631, 'turnout': 0.4830862789813759, 'tent': 0}, {'VotingDistrict': 32860379, 'station': 'KLIPRIVIER CENTRE', 'station_type': 'Hall/Centre', 'registered': 3669, 'turnout': 0.4769692014172799, 'tent': 0}, {'VotingDistrict': 32860380, 'station': 'ELETHU THEMBA SCHOOL', 'station_type': 'School', 'registered': 608, 'turnout': 0.39473684210526316, 'tent': 0}]"
79800126,Johannesburg,18639,9821,70,3,0.5307,0.0071,DA,0.7106,0.568,1.8841,0.0502,0.7106,0.0226,0.1427,0.0,0.3911,0.5515,-2.085,Medium risk,0.5175,0.4655,0.5695,126,"[{'VotingDistrict': 32840502, 'station': 'BOSKOP PRIMARY', 'station_type': 'School', 'registered': 6548, 'turnout': 0.5543677458766035, 'tent': 0}, {'VotingDistrict': 32870011, 'station': 'ALLEN GLEN HIGH SCHOOL', 'station_type': 'School', 'registered': 5354, 'turnout': 0.5246544639521853, 'tent': 0}, {'VotingDistrict': 32870347, 'station': 'WELTEVREDEN PARK PRIMARY SCHOOL', 'station_type': 'School', 'registered': 6737, 'turnout': 0.5123942407599822, 'tent': 0}]"
79800127,Johannesburg,13538,5023,86,5,0.3774,0.0168,ANC,0.6097,0.4621,2.4036,0.6097,0.0661,0.13,0.1476,0.0,0.7051,0.4131,-3.5708,Medium risk,0.3561,0.3041,0.4081,127,"[{'VotingDistrict': 32870134, 'station': 'DURBAN DEEP PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1353, 'turnout': 0.3170731707317073, 'tent': 0}, {'VotingDistrict': 32871056, 'station': 'SOL PLAATJIE COMMUNITY HALL', 'station_type': 'Hall/Centre', 'registered': 4112, 'turnout': 0.40029182879377434, 'tent': 0}, {'VotingDistrict': 32871090, 'station': 'GOUDRAND HOSTEL HALL', 'station_type': 'Hall/Centre', 'registered': 4257, 'turnout': 0.3967582804792107, 'tent': 0}]"
79800128,Johannesburg,17690,6291,11,5,0.3562,0.0017,ANC,0.6937,0.5551,1.966,0.6937,0.0424,0.1386,0.0712,0.0,0.7331,0.4172,-6.0956,Medium risk,0.3583,0.3063,0.4103,128,"[{'VotingDistrict': 32870145, 'station': 'TSHEPISONG PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3642, 'turnout': 0.39099395936298736, 'tent': 0}, {'VotingDistrict': 32871203, 'station': 'ONKGOPOTSE TIRO PRIMARY', 'station_type': 'School', 'registered': 4747, 'turnout': 0.36844322730145357, 'tent': 0}, {'VotingDistrict': 32871214, 'station': 'HARRY GWALA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 5484, 'turnout': 0.2700583515681984, 'tent': 0}]"
79800129,Johannesburg,14995,6019,0,6,0.4014,0.0,ANC,0.578,0.3911,2.5923,0.578,0.0337,0.1869,0.0866,0.4305,0.95,0.3737,2.7695,Low risk,0.3775,0.3255,0.4295,129,"[{'VotingDistrict': 32870910, 'station': 'OBED MOSIANE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3410, 'turnout': 0.41436950146627566, 'tent': 0}, {'VotingDistrict': 32870921, 'station': 'SEBETSA OTHOLE-MOPUTSO', 'station_type': 'Other', 'registered': 2630, 'turnout': 0.38783269961977185, 'tent': 0}, {'VotingDistrict': 32870932, 'station': 'TENT AT DOORNKOP COMMUNITY HALL', 'station_type': 'Tent', 'registered': 2688, 'turnout': 0.3943452380952381, 'tent': 1}]"
79800130,Johannesburg,13131,5675,82,8,0.4384,0.0142,ANC,0.5616,0.3729,2.6416,0.5616,0.0296,0.1579,0.1887,0.0432,0.8004,0.3995,3.8918,Low risk,0.4236,0.3716,0.4756,130,"[{'VotingDistrict': 32862034, 'station': 'EMDENI SENIOR SECONDARY SCHOOL', 'station_type': 'School', 'registered': 2401, 'turnout': 0.4189920866305706, 'tent': 0}, {'VotingDistrict': 32862067, 'station': 'JOSIAH KHUMALO ADULT EDUCATION CENTRE', 'station_type': 'Hall/Centre', 'registered': 3008, 'turnout': 0.4208776595744681, 'tent': 0}, {'VotingDistrict': 32862078, 'station': 'EMSENI PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2018, 'turnout': 0.4103072348860258, 'tent': 0}]"
79800131,Johannesburg,13564,5952,122,7,0.4478,0.0201,ANC,0.477,0.1074,2.7032,0.477,0.0385,0.3696,0.0491,0.0,0.6604,0.397,5.0804,Low risk,0.4419,0.3899,0.4939,131,"[{'VotingDistrict': 32860841, 'station': 'MADUME PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3009, 'turnout': 0.4247258225324028, 'tent': 0}, {'VotingDistrict': 32860953, 'station': 'RAPHELA SECONDARY SCHOOL', 'station_type': 'School', 'registered': 2915, 'turnout': 0.43876500857632933, 'tent': 0}, {'VotingDistrict': 32860964, 'station': 'ORANGE FARM EXT 1 HALL', 'station_type': 'Hall/Centre', 'registered': 1801, 'turnout': 0.42087729039422545, 'tent': 0}]"
79800132,Johannesburg,20345,10219,52,5,0.5048,0.0051,DA,0.6004,0.4194,2.4252,0.1205,0.6004,0.0657,0.1809,0.0,0.4408,0.5151,-1.0253,Medium risk,0.5027,0.4507,0.5547,132,"[{'VotingDistrict': 32850053, 'station': 'LEEUWKOP PRISON', 'station_type': 'Other', 'registered': 1712, 'turnout': 0.32651869158878505, 'tent': 0}, {'VotingDistrict': 32851379, 'station': 'REDDAM HOUSE WATERFALL COLLEGE', 'station_type': 'School', 'registered': 4391, 'turnout': 0.6417672511956274, 'tent': 0}, {'VotingDistrict': 32910027, 'station': 'JUNIOR ACHIEVERS MONTESSORI', 'station_type': 'Other', 'registered': 5339, 'turnout': 0.35456077917212964, 'tent': 0}]"
79800133,Johannesburg,16592,4857,295,4,0.3105,0.0573,ANC,0.6273,0.372,2.1605,0.6273,0.0299,0.2553,0.0521,0.0,0.7469,0.4082,-9.77,High risk,0.2832,0.2312,0.3352,133,"[{'VotingDistrict': 32910117, 'station': 'IVORY PARK NORTH COMMUNITY HALL', 'station_type': 'Hall/Centre', 'registered': 3408, 'turnout': 0.34683098591549294, 'tent': 0}, {'VotingDistrict': 32910128, 'station': 'JB MATABANE SECONDARY SCHOOL', 'station_type': 'School', 'registered': 4537, 'turnout': 0.3259863345823231, 'tent': 0}, {'VotingDistrict': 32910139, 'station': 'COME ONE COME ALL', 'station_type': 'Other', 'registered': 4479, 'turnout': 0.2638981915606162, 'tent': 0}]"
79800134,Johannesburg,19028,8155,198,6,0.439,0.0237,DA,0.6473,0.4844,2.1778,0.1034,0.6473,0.0471,0.163,0.1409,0.8506,0.5204,-8.1396,High risk,0.4208,0.3688,0.4728,134,"[{'VotingDistrict': 32840401, 'station': 'RANDPARK PRIMARY SCHOOL', 'station_type': 'School', 'registered': 4202, 'turnout': 0.5337934316991909, 'tent': 0}, {'VotingDistrict': 32840513, 'station': 'BOSKRUIN COMMUNITY CENTRE', 'station_type': 'Hall/Centre', 'registered': 6217, 'turnout': 0.48946437188354514, 'tent': 0}, {'VotingDistrict': 32840557, 'station': 'NORTHRIDING COLLEGE', 'station_type': 'School', 'registered': 3575, 'turnout': 0.3890909090909091, 'tent': 0}]"
79800135,Johannesburg,19071,7971,75,7,0.4219,0.0093,ANC,0.44,0.2067,3.3089,0.44,0.0306,0.2277,0.2332,0.0,0.6685,0.39,3.1918,Low risk,0.4021,0.3501,0.4541,135,"[{'VotingDistrict': 32870897, 'station': 'FARANANI PRIMARY SCHOOL', 'station_type': 'School', 'registered': 5600, 'turnout': 0.3485714285714286, 'tent': 0}, {'VotingDistrict': 32871191, 'station': 'MZIWANDILEMSELANTO EDUCARE CENTRE', 'station_type': 'Hall/Centre', 'registered': 3401, 'turnout': 0.39988238753307853, 'tent': 0}, {'VotingDistrict': 32871247, 'station': 'LITTLE ANGELS DAYCARE & PRE-SCHOOL', 'station_type': 'School', 'registered': 2751, 'turnout': 0.4961832061068702, 'tent': 0}]"
